student_id,age,gender,residency,socioeconomic_status,parental_education,family_income,distance_to_university,study_hours_weekly,attendance_rate,library_usage,extracurricular_activities,internet_access,device_ownership,previous_grade,math_score,science_score,english_score,study_group_participation,scholarship_status,campus_housing,part_time_job,commute_time,sleep_hours,stress_level,course_load,faculty,year_of_study,mobile_money_usage,health_status,academic_performance,study_hours_binned,total_score
1701,30,Female,Urban,Middle,Secondary,25875.4,92.5,20.4,0.575111882,1.8,Clubs,Yes,Smartphone,93,68.1,41,69.6,Yes,None,On-Campus,No,3.7,5.8,Moderate,16.5,Business,1st,2714.16,Excellent,Good,High,59.56666666666666
1702,21,Male,Rural,Middle,Secondary,57311.71,53.4,13.8,0.797861912,3.4,Both,No,Smartphone,54,67.8,69.8,76.8,No,None,Off-Campus,No,32.3,10.7,High,13,Education,3rd,719.87,Good,Average,Moderate,71.46666666666667
1703,29,Other,Urban,Middle,None,30110.19,52.6,13.9,0.956544865,3.5,Clubs,Yes,None,42.7,36.1,77.3,57.9,Yes,None,On-Campus,Yes,21,6.2,Moderate,10.6,Business,1st,1752.3,Fair,Excellent,Moderate,57.1
1704,25,Male,Urban,High,None,24319.91,60.2,9.2,0.978043771,6.5,Clubs,Yes,Laptop,54.9,45.8,64.3,61.7,Yes,None,On-Campus,No,28.6,6.2,Low,16.2,Engineering,1st,3099.18,Good,Average,Low,57.266666666666666
1705,18,Male,Urban,Low,Primary,47231.3,6.4,14.5,0.976183125,2.6,Clubs,Yes,Laptop,68.6,63.6,74.9,77.8,No,None,On-Campus,No,50.5,6.2,High,13.5,Engineering,2nd,2719.89,Good,Good,Moderate,72.1
1706,21,Male,Urban,High,Secondary,51408.78,64.6,22.1,0.794185516,2.4,Both,Yes,Smartphone,74.5,89.7,52.5,66.2,Yes,None,Off-Campus,No,48.6,6.5,High,17.3,Engineering,2nd,1278.57,Good,Average,High,69.46666666666667
1707,27,Male,Urban,Low,Secondary,43845.38,18.6,15.7,0.724579135,-1.7,Both,Yes,None,54.9,64.2,83.4,45.9,No,None,Off-Campus,No,21.2,7.3,Low,13.3,Education,3rd,4620.99,Good,Good,Moderate,64.5
1708,28,Female,Rural,Middle,Primary,-4224.34,19.3,13.4,0.583496287,5.3,Both,Yes,Smartphone,82.7,64.8,83.9,63.7,No,None,Off-Campus,No,31,6.9,High,13.9,Sciences,2nd,8129.41,Good,Poor,Moderate,70.8
1709,24,Male,Rural,Middle,Secondary,-6107.16,13.7,8.3,0.629265262,-0.4,Clubs,Yes,Smartphone,77.4,75.1,66.3,76.3,No,None,Off-Campus,Yes,22.1,4.6,Low,15.1,Sciences,2nd,584.55,Good,Average,Low,72.56666666666666
1710,23,Male,Urban,Low,Primary,16102.33,27.6,14.2,0.788543019,9,Both,Yes,Both,41.8,43.6,50.1,86,No,Full,Off-Campus,No,36.2,5,Low,17.6,Sciences,3rd,3067.06,Fair,Good,Moderate,59.9
1711,19,Male,Rural,Middle,Tertiary,27177.19,64.9,11.6,0.714249028,5.1,Sports,Yes,Laptop,73.7,56.7,49,58.3,No,Full,On-Campus,Yes,31.9,7.2,Low,11.3,Sciences,3rd,2214.74,Excellent,Average,Moderate,54.666666666666664
1712,19,Male,Urban,Middle,Secondary,16693.05,96.6,18.8,0.747552015,8.5,Sports,Yes,Laptop,66.2,69.3,94.2,56.6,Yes,None,Off-Campus,No,49.8,7.3,High,15,Arts,4th,-419.61,Excellent,Good,Moderate,73.36666666666667
1713,18,Male,Rural,Low,Primary,19577.39,91.5,24.5,0.969300214,4.7,Clubs,Yes,Smartphone,53.1,68.1,48.2,78.8,Yes,None,On-Campus,No,46.2,7.3,Moderate,10.3,Engineering,1st,3332.22,Excellent,Excellent,High,65.03333333333333
1714,18,Female,Rural,Low,Secondary,-4947.28,56.3,15.6,0.894370839,7.7,Both,Yes,Smartphone,60.5,58.7,45.4,71.1,Yes,Full,On-Campus,No,34.1,6.2,Moderate,17.9,Arts,3rd,2152.47,Fair,Excellent,Moderate,58.4
1715,22,Male,Urban,Middle,Primary,37365.9,42.3,21.7,0.980369899,2.3,None,No,None,87.8,76.6,26.8,80.4,Yes,None,Off-Campus,No,37,8.4,Low,11,Education,2nd,5305.57,Fair,Excellent,High,61.266666666666666
1716,22,Male,Urban,Middle,None,32674.63,73.9,6.1,0.853790081,7.4,Clubs,Yes,Both,93.7,43.2,79.5,51.5,No,Partial,Off-Campus,No,41.2,8.7,Moderate,14.6,Engineering,1st,2903.93,Good,Average,Low,58.06666666666667
1717,19,Female,Urban,Middle,Primary,46931.2,4.7,10.2,0.801353549,3.8,Clubs,Yes,Both,97.5,69,45,70.3,Yes,None,On-Campus,Yes,31,8.3,High,16.7,Education,2nd,3062.96,Fair,Average,Moderate,61.43333333333333
1718,23,Female,Rural,Middle,Secondary,-768.97,64.7,17.9,0.650285331,4.8,Sports,No,None,62.3,76.8,20.6,62.8,No,None,On-Campus,Yes,48.8,4.7,High,13.4,Education,3rd,2640.34,Fair,Poor,Moderate,53.4
1719,18,Male,Rural,Middle,None,24864.65,40.2,10.7,0.50775158,4.1,Both,Yes,None,78.6,31.1,96.1,51.6,Yes,None,Off-Campus,Yes,12.3,8.9,Moderate,16.4,Engineering,4th,-686.88,Fair,Average,Moderate,59.6
1720,22,Male,Urban,Middle,Secondary,24083.15,0.5,16.6,0.7481949566658948,14.4,Clubs,Yes,Both,86.2,48,72.3,74.3,No,None,Off-Campus,No,36.8,5.5,High,8.7,Engineering,4th,-116.24,Fair,NA,Moderate,64.86666666666666
1721,27,Male,Rural,Middle,Primary,50076.56,41.8,11.3,0.588455218,3.3,Clubs,No,None,63.1,86.1,59.8,73.7,No,Partial,On-Campus,No,23.5,5.4,Moderate,15,Engineering,3rd,4559.75,Fair,Average,Moderate,73.2
1722,18,Female,Rural,Low,Tertiary,16206.06,78.5,4.2,0.767279929,8.1,None,Yes,Smartphone,97.8,55.6,42.2,61.4,Yes,None,Off-Campus,Yes,21.5,8.3,Low,11.6,Engineering,2nd,3276.76,Good,Poor,Low,53.06666666666667
1723,18,Female,Rural,Low,Primary,38930.35,64.6,15.1,0.790658647,7.5,Sports,Yes,Laptop,83.7,37.1,63.7,97.1,Yes,None,On-Campus,No,29.7,8.6,Low,8.5,Education,2nd,1943.88,Excellent,Good,Moderate,65.96666666666667
1724,18,Male,Urban,Low,Secondary,21219.63,58.8,20.4,0.586125809,5.8,None,No,Both,85.9,67.3,98.2,54.9,Yes,None,On-Campus,No,30.4,7.1,High,12.9,Sciences,1st,4751.89,Fair,Average,High,73.46666666666667
1725,18,Other,Rural,Low,Tertiary,24246.58,76.7,5.1,0.551484892,6.3,Clubs,Yes,Smartphone,87.7,54.3,64.8,59.9,No,Full,Off-Campus,No,-1.5,5.8,Low,10.4,Engineering,2nd,3724.63,Good,Poor,Low,59.666666666666664
1726,19,Female,Rural,High,Tertiary,25638.33,97.2,12.9,0.534948504,5.9,Both,Yes,Laptop,60.1,63.1,63.3,72.7,No,None,Off-Campus,Yes,47.8,9.7,Moderate,11,Business,4th,7320.15,Excellent,Good,Moderate,66.36666666666667
1727,17,Male,Urban,Low,Secondary,5400.37,92.1,21.1,0.942023752,10.8,Sports,Yes,None,87.9,55.4,47,56.7,No,None,On-Campus,No,39.6,8.6,Moderate,14,Arts,1st,4280.06,Excellent,Good,High,53.03333333333333
1728,30,Female,Urban,Low,Tertiary,2431.28,78.5,22.3,0.7380364,3.2,None,Yes,Both,44,89.6,38,55.5,Yes,None,On-Campus,No,30.7,7,Moderate,16.7,Engineering,1st,1548.01,Excellent,Excellent,High,61.03333333333333
1729,22,Male,Rural,Low,Secondary,26673.09,94.5,12.6,0.664905502,4.2,None,Yes,Laptop,66.7,44.8,66,35.4,Yes,Partial,On-Campus,No,13.8,6.7,High,18.4,Arts,3rd,4116.96,Good,Poor,Moderate,48.733333333333334
1730,17,Male,Rural,High,Tertiary,29211.62,93.1,12.4,0.641839077,9.3,Both,No,Laptop,68.9,70.5,27.9,69.2,Yes,None,On-Campus,No,26,4.5,Moderate,16.6,Education,3rd,1347.27,Excellent,Poor,Moderate,55.86666666666667
1731,29,Male,Urban,Low,Tertiary,21681.04,26.1,21.2,0.983507428,3.4,Both,Yes,Both,59.6,69.9,52.4,40.9,No,None,Off-Campus,Yes,34.6,9.3,High,13.1,Arts,1st,1907.22,Good,Good,High,54.4
1732,23,Female,Urban,Middle,Secondary,30134.41,56.4,12.3,0.937977326,5,Clubs,No,Laptop,90.7,76.9,65.1,71.5,Yes,None,Off-Campus,No,12.6,8.7,Low,14.8,Arts,3rd,2492.17,Good,Average,Moderate,71.16666666666667
1733,25,Female,Urban,Middle,Secondary,-12718.855,27.5,18.1,0.664317903,9.3,None,No,Smartphone,61.2,40,73.8,44.9,Yes,None,On-Campus,Yes,19.2,7,Moderate,14.1,Arts,1st,6419.19,Good,Average,Moderate,52.9
1734,19,Female,Urban,Middle,Tertiary,43640.77,58.5,12.6,0.849069957,3.5,Clubs,Yes,Smartphone,73.7,59.5,54.8,56.2,Yes,Partial,On-Campus,No,36.6,5.9,Moderate,8.8,Sciences,3rd,1710.02,Good,Good,Moderate,56.833333333333336
1735,29,Male,Rural,Low,Tertiary,38557.48,45,23.9,0.858462194,6.3,Sports,Yes,Both,46,55.5,59,68.1,No,Full,On-Campus,No,24.3,7.4,Low,14.5,Sciences,4th,2755.75,Good,Excellent,High,60.86666666666667
1736,23,Male,Rural,Middle,Secondary,30555.85,20.3,14.9,0.654586132,-0.5,Both,Yes,Laptop,74.9,63.3,64.8,62.2,No,None,On-Campus,No,38.4,7.3,Moderate,15.6,Sciences,3rd,1725.51,Excellent,Excellent,Moderate,63.43333333333333
1737,27,Male,Rural,Low,None,31944.59,2.9,10.5,0.907680541,4.2,Sports,No,Both,55.3,49.5,55.2,110.4,Yes,None,On-Campus,No,49.4,8.1,High,14.8,Engineering,3rd,3059.99,Fair,Good,Moderate,71.7
1738,22,Male,Urban,Low,Tertiary,37318.3,95.4,23.9,0.755874891,0.4,Sports,No,Smartphone,96.7,64.7,64.7,77.5,Yes,None,On-Campus,Yes,30.7,7.3,High,17.2,Business,2nd,3712.71,Excellent,Good,High,68.96666666666667
1739,22,Male,Urban,Low,Tertiary,20403.08,92.3,13.9,0.811334446,5.2,None,Yes,Smartphone,98.4,34,68.1,59.4,No,None,Off-Campus,Yes,19.4,4.3,Moderate,13.8,Engineering,2nd,3122.87,Fair,Good,Moderate,53.83333333333333
1740,18,Female,Urban,Middle,Secondary,35308.13,14.4,23.2,0.669893555,2.2,Clubs,Yes,Both,45.1,44.7,79.4,24,Yes,None,Off-Campus,No,39.4,8.7,Moderate,20.7,Education,4th,4869.49,Good,Good,High,49.36666666666667
1741,24,Male,Urban,Low,Secondary,33349.04,5,21.3,0.754892088,0.9,Both,Yes,Both,46.2,67.5,70.3,86.6,No,None,On-Campus,No,24.4,6.6,High,15.4,Sciences,1st,2137.86,Excellent,Good,High,74.8
1742,22,Male,Rural,High,Secondary,29342.24,4.7,6,0.7481949566658948,1.4,Clubs,No,Smartphone,94.5,63,78.6,40.3,Yes,Partial,On-Campus,No,10.7,7.4,Low,15.7,Education,1st,1791.27,Fair,NA,Low,60.63333333333333
1743,26,Male,Rural,Middle,Secondary,24789.54,55.1,26.7,0.757818247,4.7,Both,Yes,Both,89.6,61.9,68.6,58,Yes,Partial,On-Campus,No,34.1,7.5,Moderate,14.4,Sciences,3rd,5091.84,Excellent,Excellent,High,62.83333333333333
1744,22,Male,Rural,Middle,Secondary,56680.53,38.3,16.2,0.579708735,3.2,Clubs,Yes,Laptop,43.9,49.6,56.7,69,No,Partial,Off-Campus,No,22.4,7.9,Moderate,13.5,Education,2nd,3023.06,Good,Average,Moderate,58.43333333333334
1745,19,Female,Rural,Low,Tertiary,4388.4,33,15.4,0.740390095,7.5,None,Yes,None,40.4,34.4,63.5,89.1,No,Full,Off-Campus,No,10.5,4.7,Moderate,14.9,Sciences,4th,3109.8,Excellent,Excellent,Moderate,62.33333333333333
1746,17,Male,Urban,Middle,Secondary,43652.9,73.6,19.6,0.619877699,2.5,Clubs,Yes,None,79.3,48.4,67.4,65.7,Yes,None,On-Campus,No,45.5,9.3,High,14,Education,1st,729.19,Good,Good,Moderate,60.5
1747,18,Female,Rural,High,Secondary,30440.32,27.8,14.8,0.7481949566658948,6.9,None,Yes,Smartphone,82.8,67.9,57.5,30.7,No,None,On-Campus,No,5.2,8.1,Moderate,17.4,Sciences,3rd,3323.38,Good,NA,Moderate,52.03333333333333
1748,27,Male,Urban,Middle,Secondary,33557.34,1.7,22.1,0.573142609,3,Clubs,Yes,Smartphone,71.3,70.2,53,43.5,Yes,None,Off-Campus,No,10.7,9,Low,15.7,Sciences,3rd,4368.44,Excellent,Excellent,High,55.56666666666667
1749,18,Female,Rural,Low,Secondary,4884.12,5.8,20.2,0.501436049,5.2,Both,Yes,Both,86.1,87.5,41.8,63.1,No,Full,Off-Campus,No,35.4,6.2,High,15.5,Engineering,3rd,576,Good,Average,High,64.13333333333333
1750,22,Male,Urban,Middle,Primary,18621.37,18,10.5,0.59761422,3.9,Sports,Yes,Smartphone,43,80.1,76.8,64.4,Yes,None,On-Campus,No,8.4,3.7,High,14.2,Business,1st,5838.43,Good,Average,Moderate,73.76666666666667
1751,25,Other,Urban,Middle,Primary,12953.58,39.9,21.5,0.56900354,0.9,Sports,Yes,Laptop,41.9,47.3,40.3,62.1,No,Partial,Off-Campus,Yes,47,5.2,Moderate,23.5,Arts,4th,1703.77,Excellent,Average,High,49.9
1752,23,Female,Urban,Low,Tertiary,13530.31,42,10.3,0.74368878,6.9,Clubs,No,Both,78.1,69.8,41.3,49.4,No,None,On-Campus,No,37.6,6.3,High,11.6,Engineering,1st,2191.63,Good,Poor,Moderate,53.5
1753,22,Male,Urban,Low,Secondary,41145.1,21.1,12.7,0.805428691,6.2,Clubs,Yes,None,74.6,84.5,69.1,67.2,Yes,None,On-Campus,Yes,45.9,7.7,Low,18,Sciences,2nd,2283.59,Excellent,Excellent,Moderate,73.6
1754,18,Female,Rural,Low,Primary,33406.98,61.5,9.8,0.554061321,2.4,Clubs,No,Both,40.2,60.3,70.8,43.3,No,Full,On-Campus,No,12.2,7.2,Low,16.9,Education,4th,4920.62,Fair,Poor,Low,58.13333333333333
1755,27,Male,Rural,Middle,Secondary,53799.21,83.1,19.9,0.64521524,3.8,Clubs,Yes,Laptop,85.6,84.8,62.5,81.6,Yes,None,On-Campus,No,54.6,6.8,Low,14.1,Arts,4th,1416.37,Fair,Excellent,Moderate,76.3
1756,30,Female,Rural,Low,Secondary,25308.745,82.5,15.6,0.624120638,9.1,Sports,Yes,Smartphone,55.9,58.9,52,73.4,Yes,Partial,Off-Campus,No,7.9,7.8,Low,13,Arts,4th,2592.17,Excellent,Good,Moderate,61.43333333333334
1757,22,Female,Urban,Middle,Tertiary,30255.57,4.2,6.3,0.828389494,2.7,Both,No,Both,94.4,52.7,26.6,66.3,No,None,Off-Campus,Yes,28.6,5.6,Low,13.2,Sciences,1st,5377.25,Excellent,Poor,Low,48.53333333333333
1758,25,Male,Urban,Middle,Primary,51843.97,15.2,11.3,0.588747062,4.6,Clubs,No,None,76.2,65.2,67.2,88.5,Yes,None,On-Campus,No,40,6.4,High,14,Arts,3rd,1555.86,Good,Average,Moderate,73.63333333333334
1759,18,Male,Urban,Middle,Secondary,14606.59,3.4,16.1,0.836426634,4.7,Both,No,Smartphone,52.3,50.9,54.4,42,Yes,None,On-Campus,No,36.3,6.5,Moderate,20.4,Business,3rd,2335.47,Fair,Average,Moderate,49.1
1760,22,Female,Rural,Low,Primary,55376.12,74.6,15.7,0.866754187,5.9,None,Yes,Both,68.2,42,39.7,61.1,Yes,Partial,Off-Campus,No,36.3,6.6,High,14.3,Education,4th,-692.49,Good,Poor,Moderate,47.6
1761,26,Female,Urban,Low,Secondary,35210.98,59.3,11.7,0.610826394,8,Clubs,Yes,None,50.8,69.3,71.2,62.3,Yes,None,On-Campus,Yes,50.4,4.9,Low,11.8,Arts,1st,2290.58,Fair,Average,Moderate,67.6
1762,18,Male,Rural,Low,None,18484.03,98.2,9.9,0.500361722,1.6,None,No,Both,76.4,55.4,43.5,68.1,Yes,None,Off-Campus,No,24.7,7.2,High,17.8,Engineering,1st,2582.51,Good,Poor,Low,55.666666666666664
1763,18,Female,Urban,Middle,Primary,32909.57,48.9,18.3,0.998826166,3.6,Sports,Yes,Smartphone,58,63.5,66,36.2,No,Partial,On-Campus,Yes,31.1,8.6,Low,14,Arts,4th,5506.11,Fair,Excellent,Moderate,55.233333333333334
1764,28,Male,Urban,Middle,Secondary,7024.45,36.7,20.4,0.509324862,4,Both,Yes,None,72.2,40,23.5,63.1,No,None,Off-Campus,Yes,-7.7,5.6,Low,16,Engineering,4th,4126.5,Good,Good,High,42.2
1765,20,Male,Rural,Middle,Primary,7245.73,26.4,16.9,0.629815487,6.2,Both,Yes,Laptop,79.9,77.2,67.8,62.2,Yes,None,Off-Campus,No,33.4,8,Moderate,17,Education,4th,629.91,Good,Good,Moderate,69.06666666666666
1766,26,Male,Urban,Low,Primary,46173.76,97.9,9.6,0.743219853,5.9,Both,Yes,Smartphone,83.2,34,78.5,55.2,No,Partial,On-Campus,No,35.3,5.6,Low,10.8,Education,1st,5328.08,Excellent,Average,Low,55.9
1767,19,Female,Urban,Low,Tertiary,33893.98,76.1,15.4,0.575959849,2.8,Both,Yes,Smartphone,91.4,45.7,66.4,45.2,Yes,None,On-Campus,No,32.6,4,Moderate,14.1,Business,4th,5622.48,Good,Poor,Moderate,52.43333333333334
1768,24,Female,Rural,Middle,Secondary,25308.745,6.9,9.4,0.680593194,4.6,None,Yes,Smartphone,98.7,76,25.5,64.9,No,Partial,Off-Campus,Yes,28.9,4.2,Low,15.3,Arts,4th,1010.12,Fair,Average,Low,55.46666666666667
1769,18,Female,Rural,Middle,Primary,37087.15,33.5,19.2,0.7481949566658948,1.3,Clubs,Yes,Both,56.4,40.5,28.7,69.7,Yes,None,Off-Campus,Yes,43.6,7.6,Low,12.8,Business,1st,-2254.56,Excellent,NA,Moderate,46.3
1770,27,Female,Urban,Low,Tertiary,12122.14,20.4,4,0.697934335,1.6,None,Yes,Smartphone,72.5,80.3,64.7,80.1,No,Partial,On-Campus,No,41.2,8.4,Low,13.6,Education,3rd,5160.41,Good,Average,Low,75.03333333333333
1771,24,Female,Urban,Middle,Primary,5145.13,9.7,9.5,0.974151972,5.7,Sports,Yes,None,79.9,76.8,65.5,34.5,No,None,Off-Campus,No,12.9,7.3,High,17.3,Arts,1st,2148.54,Excellent,Poor,Low,58.93333333333333
1772,19,Female,Urban,Low,Tertiary,13528.22,30.1,8.5,0.554177192,4.1,None,No,Smartphone,89.6,58.3,60.7,26.2,Yes,None,Off-Campus,No,28.4,8,Moderate,19.3,Sciences,1st,-109.85,Excellent,Poor,Low,48.4
1773,21,Male,Urban,Middle,Primary,24353.25,44.3,15.9,0.880479933,7,Clubs,No,Smartphone,91.8,66.6,68.2,24,Yes,Full,On-Campus,No,34.3,6.7,Moderate,23.7,Education,1st,3370.35,Fair,Good,Moderate,52.93333333333333
1774,18,Female,Urban,Low,Primary,33754.01,77.1,10.5,0.906150516,7.2,None,Yes,Both,62.6,62.5,71.6,57.4,No,None,On-Campus,No,58.9,6.3,Moderate,17.6,Education,3rd,1586.77,Fair,Excellent,Moderate,63.83333333333333
1775,22,Male,Rural,Middle,Secondary,12668.93,36.6,15.2,0.818783804,8.8,None,No,Smartphone,45.3,45.8,94.9,91.6,Yes,None,Off-Campus,No,55.1,9.6,High,15.2,Arts,4th,2532.71,Excellent,Good,Moderate,77.43333333333334
1776,25,Male,Urban,Middle,Tertiary,25202.51,18,24.5,0.61941028,5.1,Both,Yes,Laptop,63.7,66.1,33.4,47.7,Yes,None,On-Campus,No,21.3,5.6,High,15.4,Sciences,2nd,4277.64,Excellent,Average,High,49.06666666666666
1777,24,Male,Rural,Middle,Secondary,56821.34,69.9,14.7,0.934784226,5.5,None,Yes,Both,71.2,97.6,51.9,48.5,Yes,Full,Off-Campus,No,20,7.4,Low,18,Arts,2nd,5870.09,Excellent,Good,Moderate,66
1778,29,Female,Urban,Low,Tertiary,10923.22,31.5,7,0.787964729,4.6,Clubs,Yes,Laptop,96.3,55.2,77.8,40.7,Yes,None,Off-Campus,No,23.8,5.3,Low,16.6,Arts,2nd,5417.9,Good,Good,Low,57.9
1779,27,Male,Rural,Middle,Primary,14104.23,20.7,22.3,0.58823944,3,Both,No,Both,64.9,67.9,61.5,48.2,No,None,Off-Campus,Yes,2.4,8.6,High,13.9,Business,1st,3541.23,Good,Poor,High,59.2
1780,29,Female,Urban,Low,Primary,25308.745,19.1,13.5,0.613668069,2.3,Sports,Yes,None,40.8,32.4,71.4,46.6,No,None,Off-Campus,No,23.2,7.5,Low,16.6,Engineering,2nd,2691.01,Excellent,Average,Moderate,50.13333333333333
1781,29,Female,Urban,Low,Primary,35678.06,7.4,10.9,0.710249054,7.1,Sports,Yes,None,50.7,51.9,49.3,74.6,No,Partial,On-Campus,No,24.3,5.3,Moderate,14.6,Sciences,4th,5807.72,Excellent,Average,Moderate,58.599999999999994
1782,18,Male,Urban,Middle,Primary,32559.93,28.3,11.4,0.690429453,8.4,Clubs,No,None,52.1,53.6,42.8,51,Yes,Full,Off-Campus,No,31.8,7.6,Low,18.6,Education,3rd,3624.02,Fair,Poor,Moderate,49.13333333333333
1783,22,Male,Urban,Middle,Secondary,49656.48,17.6,17.6,0.621245874,6.4,None,Yes,Smartphone,85.2,68.2,73.2,64.4,Yes,None,Off-Campus,No,29.2,5.6,High,13.4,Arts,1st,8643.78,Excellent,Average,Moderate,68.60000000000001
1784,17,Male,Rural,Middle,Primary,31676.57,54.1,25.5,0.7481949566658948,5.3,Sports,Yes,None,73.6,62.8,70.1,60,No,None,Off-Campus,No,11.5,5.8,Low,16,Arts,3rd,5385.88,Good,NA,High,64.3
1785,20,Female,Urban,High,Secondary,29491.28,13,7.1,0.679381182,6.1,None,Yes,Both,73.9,62.9,54.2,58.8,No,None,Off-Campus,No,1.3,6.9,High,16.3,Engineering,2nd,7386.27,Good,Poor,Low,58.63333333333333
1786,24,Female,Urban,Low,Secondary,53512.01,83.4,12.4,0.940194567,10.1,Clubs,Yes,None,90.7,48.2,65.4,99.4,Yes,Full,On-Campus,Yes,26.9,9.3,Moderate,15.6,Education,2nd,673.5,Excellent,Good,Moderate,71
1787,28,Male,Urban,Low,Secondary,28269.48,20.5,9.1,0.7481949566658948,2.7,None,Yes,Smartphone,53.8,40.7,32.8,72.5,Yes,None,On-Campus,Yes,37.7,6.4,High,15.3,Sciences,3rd,2309.63,Excellent,NA,Low,48.666666666666664
1788,23,Male,Rural,Low,Secondary,23013.28,21.3,12.5,0.7481949566658948,3.6,Both,Yes,Both,73,60.4,61.3,39.4,No,None,Off-Campus,No,12.9,5.9,High,18.9,Business,4th,3936.64,Excellent,NA,Moderate,53.699999999999996
1789,30,Female,Urban,Middle,Secondary,-5153.03,38.1,14.7,0.88255865,6.4,Sports,Yes,None,60.2,31.1,64.5,54.2,Yes,Partial,Off-Campus,Yes,31.7,6,High,17.6,Arts,2nd,4229.06,Good,Poor,Moderate,49.93333333333334
1790,26,Other,Rural,Middle,Primary,10946.4,39.5,11.7,0.733220175,3.9,None,Yes,Smartphone,50.9,77,60,50,Yes,Partial,On-Campus,Yes,15.7,4.9,High,13.1,Business,1st,780.02,Excellent,Poor,Moderate,62.333333333333336
1791,20,Female,Urban,Middle,Primary,30013.17,36.5,14,0.676658811,2.8,Clubs,No,Laptop,41.1,64.6,88.3,70.9,No,None,Off-Campus,Yes,19.2,5.1,High,19.1,Business,3rd,2734.18,Excellent,Poor,Moderate,74.6
1792,26,Female,Urban,Low,Tertiary,16098.54,34.2,30.1,0.532157117,4.9,Sports,No,Smartphone,76.2,59.2,49.5,29.9,Yes,None,Off-Campus,No,23,6.7,Moderate,21.4,Engineering,1st,4444.41,Excellent,Average,Very High,46.2
1793,19,Other,Rural,Middle,Secondary,23188.65,99.2,15.5,0.7481949566658948,3.7,Sports,Yes,Smartphone,65.9,65.9,65.9,66.5,No,None,Off-Campus,No,27,8.6,High,13.5,Business,2nd,5239.17,Fair,NA,Moderate,66.10000000000001
1794,25,Other,Urban,Low,Primary,9846.38,5.4,20.3,0.773595447,2.1,None,No,None,85.1,61.1,38.9,77.1,No,None,On-Campus,Yes,39.4,6.1,Low,14.3,Engineering,3rd,3906.27,Fair,Average,High,59.03333333333333
1795,26,Male,Urban,Middle,Secondary,33333.76,8.5,7.5,0.904343156,5.4,Clubs,No,Laptop,100,62,96.7,41.6,No,None,On-Campus,No,30.9,6.7,Moderate,20,Business,2nd,5269.26,Fair,Average,Low,66.76666666666667
1796,20,Male,Rural,Low,Secondary,38893.09,14.6,16.3,0.603612004,-1.6,Both,Yes,None,87.5,59.6,64.2,63.2,No,Full,On-Campus,Yes,17.5,6.4,High,16.8,Education,4th,3555.55,Fair,NA,Moderate,62.333333333333336
1797,27,Female,Rural,Middle,None,17713.68,79.7,15.6,0.582601979,1.6,Clubs,Yes,Laptop,63.8,52.1,44,41.6,Yes,None,On-Campus,Yes,15.3,6.4,Low,18.8,Sciences,2nd,237.22,Excellent,Good,Moderate,45.9
1798,26,Female,Rural,High,Secondary,16942.04,8.9,17,0.544817747,6.1,Both,Yes,Laptop,75.1,68.8,59.8,75.1,No,None,Off-Campus,No,20.8,7.3,Moderate,15.6,Engineering,1st,3101.09,Good,Excellent,Moderate,67.89999999999999
1799,27,Female,Urban,High,Secondary,32062.07,39.4,14.7,0.767511678,3.1,Both,Yes,Both,53.4,24.2,54.9,77,Yes,None,On-Campus,No,34.2,9.2,High,12.3,Engineering,3rd,767.32,Good,Poor,Moderate,52.03333333333333
1800,23,Other,Rural,Middle,Secondary,61377.03,36.2,18.3,0.93087565,10.8,Sports,Yes,None,65.8,59.1,62.6,53.9,Yes,None,On-Campus,No,20.6,6.5,High,12.8,Business,3rd,2307.12,Excellent,Good,Moderate,58.53333333333333
1801,20,Male,Urban,Middle,Primary,2460.79,22.7,14.7,0.619425669,5.3,Sports,Yes,None,71.9,74.9,77.5,63,Yes,None,On-Campus,Yes,33.8,6.9,Low,13.6,Education,2nd,-910.76,Fair,Excellent,Moderate,71.8
1802,27,Female,Urban,Low,Secondary,39296.14,25.3,13.2,0.745067878,11.5,Both,Yes,Laptop,80.6,99.8,50.5,43.6,No,None,Off-Campus,No,24.8,4.1,Low,19.8,Education,3rd,-2683.38,Good,Good,Moderate,64.63333333333333
1803,17,Female,Rural,Low,Secondary,9720.14,66.6,13.2,0.744575395,1.2,Sports,Yes,Smartphone,47.1,84.3,66.5,52.2,No,Full,Off-Campus,No,20.2,8.1,Low,14.8,Education,3rd,710.78,Fair,Good,Moderate,67.66666666666667
1804,22,Female,Rural,High,Primary,43517.35,35,25.1,0.63169378,5.1,None,Yes,Both,87.3,64.7,77.8,43.9,Yes,None,Off-Campus,Yes,14.7,8.6,Moderate,16.6,Business,2nd,860.61,Excellent,Excellent,High,62.13333333333333
1805,24,Male,Urban,Low,None,30100.91,23.8,20.9,0.662032726,3.5,None,Yes,Smartphone,55.4,55.9,46,57.8,Yes,None,Off-Campus,No,17.4,9,Low,15.7,Business,3rd,6022.02,Excellent,Good,High,53.233333333333334
1806,20,Female,Rural,Low,Secondary,25308.745,83,11.6,0.7481949566658948,1.8,Both,Yes,Smartphone,43.9,54.3,44.3,45.1,Yes,None,Off-Campus,No,18.8,6.9,High,15.2,Sciences,2nd,-548.95,Fair,NA,Moderate,47.9
